FAREID,JRNY_TYPE_ID,RTGNO,POS,REGION,ORIG,DEST,FARECLS,COMPARTMENT,FARE_CURR,PAX_TYPE,SALE_STR_DATE,SALE_END_DATE,TRAVEL_STR_DATE,TRAVEL_END_DATE,SEASON_STR_DATE,SEASON_END_DATE,DOW,MIN_STAY_UNIT,MIN_STAY_VAL,MAX_STAY_UNIT,MAX_STAY_VAL,FARE_TYPE,DEPARTURE_DATE,SNAP_DATE,CXR,BKG_TY,BKG_LY,BKG_YTD,RANK,MS_PERC,RNK_BASIS,YQ_YR_AMT_BC,Q_FUEL_AMT_BC,FAREAMT_BC,TAX_AMT_BC,Q_OTHERS_AMT_BC,TOTAL_AMT_BC,LAST_TOUCHED_DATE,INBOUND_BLACKOUT,EFFDT,ACTDISCDT,GPS_REC_STATUS,AP_UNIT,AP_VALUE,HUB,FLTRESTRICTION,RBD,YQ_YR_AMT,Q_FUEL_AMT,FAREAMT,TAX_AMT,Q_OTHERS_AMT,TOTAL_AMT,YQ_YR_AMT_EKFC,Q_FUEL_AMT_EKFC,FAREAMT_EKFC,TAX_AMT_EKFC,Q_OTHERS_AMT_EKFC,TOTAL_AMT_EKFC,CREATED_DATE,CREATED_BY,USD_TO_AED_MULT
2530039782,2,0700,US,AMERICAS,NYC,ADL,MLX6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,8/16/17,11/20/17,71234,1,SUN,M,6,S,8/23/17,8/14/17,EK,8,24,0,0,5.71,,692,0,1419,168.50,0,2279.50,7/13/17,,2/28/17,12/31/99,,,,DXB,,M,692,0,1419,168.50,0,2279.50,692,0,1419,168.50,0,2279.50,8/14/17,GPS,3.67303
2530112271,2,0700,US,AMERICAS,SEA,JNB,RKXEFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/14/17,10/31/17,71234,,,M,12,S,9/10/17,8/14/17,EK,403,422,0,0,35.6,,588,0,1575,111.19,0,2274.19,7/13/17,,2/28/17,12/31/99,,,,DXB,,R,588,0,1575,111.19,0,2274.19,588,0,1575,111.19,0,2274.19,8/14/17,GPS,3.67303
2529958066,2,0700,US,AMERICAS,CHI,CPT,WKWESUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/6/17,10/31/17,4567,D,4,M,12,S,8/17/17,8/14/17,EK,161,113,0,0,12.24,,588,0,1574,111.19,0,2273.19,7/13/17,,2/28/17,12/31/99,,,,DXB,,W,588,0,1574,111.19,0,2273.19,588,0,1574,111.19,0,2273.19,8/14/17,GPS,3.67303
2530132578,2,0700,US,AMERICAS,WAS,MAA,RKWEFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/5/17,12/7/17,4567,,,M,12,S,9/14/17,8/14/17,EK,1105,1202,0,0,26.97,,650,0,1520,97.68,0,2267.68,7/13/17,,2/28/17,12/31/99,,,,DXB,,R,650,0,1520,97.68,0,2267.68,650,0,1520,97.68,0,2267.68,8/14/17,GPS,3.67303
2530105713,2,0700,US,AMERICAS,SEA,AMD,WKXESUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/14/17,12/12/17,71234,D,4,M,12,S,9/19/17,8/14/17,EK,232,267,0,0,93.17,,650,0,1525,90.84,0,2265.84,7/13/17,,2/28/17,12/31/99,,,,DXB,,W,650,0,1525,90.84,0,2265.84,650,0,1525,90.84,0,2265.84,8/14/17,GPS,3.67303
2530039526,2,0700,US,AMERICAS,NYC,ACC,RKXEFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/7/17,10/31/17,71234,,,M,12,S,9/19/17,8/14/17,EK,83,160,0,0,0.64,,588,0,1470,201.62,0,2259.62,7/13/17,,2/28/17,12/31/99,,,,DXB,,R,588,0,1470,201.62,0,2259.62,588,0,1470,201.62,0,2259.62,8/14/17,GPS,3.67303
2530043810,2,0700,US,AMERICAS,NYC,DAR,R1KXFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/7/17,10/31/17,71234,,,M,12,S,9/7/17,8/14/17,EK,272,312,0,0,24.48,,588,0,1539,130.62,0,2257.62,7/13/17,,2/28/17,12/31/99,,,,DXB,,R,588,0,1539,130.62,0,2257.62,588,0,1539,130.62,0,2257.62,8/14/17,GPS,3.67303
2530040296,2,0700,US,AMERICAS,NYC,AMM,E1KXFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/7/17,10/31/17,71234,,,M,12,S,9/13/17,8/14/17,EK,353,330,0,0,3.33,,588,0,1514,154.30,0,2256.30,7/13/17,,2/28/17,12/31/99,,,,DXB,,E,588,0,1514,154.30,0,2256.30,588,0,1514,154.30,0,2256.30,8/14/17,GPS,3.67303
2530117756,2,0700,US,AMERICAS,SEA,TRV,WKXESUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/14/17,12/12/17,71234,D,4,M,12,S,8/24/17,8/14/17,EK,271,183,0,0,94.1,,650,0,1492,109.02,0,2251.02,7/13/17,,2/28/17,12/31/99,,,,DXB,,W,650,0,1492,109.02,0,2251.02,650,0,1492,109.02,0,2251.02,8/14/17,GPS,3.67303
2530117756,2,0700,US,AMERICAS,SEA,TRV,WKXESUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/14/17,12/12/17,71234,D,4,M,12,S,9/17/17,8/14/17,EK,271,183,0,0,94.1,,650,0,1492,109.02,0,2251.02,7/13/17,,2/28/17,12/31/99,,,,DXB,,W,650,0,1492,109.02,0,2251.02,650,0,1492,109.02,0,2251.02,8/14/17,GPS,3.67303
2530027149,2,0700,US,AMERICAS,LAX,RUH,RKXEFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/1/18,10/31/18,71234,,,M,12,S,7/17/18,8/14/17,EK,39,230,0,0,5.88,,598,0,1524,127.51,0,2249.51,7/18/17,,2/28/17,12/31/99,,,,DXB,,R,598,0,1524,127.51,0,2249.51,598,0,1524,127.51,0,2249.51,8/14/17,GPS,3.67303
2530016416,2,0700,US,AMERICAS,HOU,JNB,WKWESUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,6/16/17,10/31/17,4567,D,4,M,12,S,9/9/17,8/14/17,EK,69,89,0,0,5.69,,588,0,1549,111.19,0,2248.19,7/13/17,,2/28/17,12/31/99,,,,DXB,,W,588,0,1549,111.19,0,2248.19,588,0,1549,111.19,0,2248.19,8/14/17,GPS,3.67303
2530133467,2,0700,US,AMERICAS,WAS,NBO,WKWESUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/5/17,10/31/17,4567,D,4,M,12,S,9/28/17,8/14/17,EK,495,481,0,0,10.18,,588,0,1524,131.62,0,2243.62,7/13/17,,2/28/17,12/31/99,,,,DXB,,W,588,0,1524,131.62,0,2243.62,588,0,1524,131.62,0,2243.62,8/14/17,GPS,3.67303
2529993876,2,0700,US,AMERICAS,FLL,BLR,RKXEFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/8/17,12/7/17,71234,,,M,12,S,9/26/17,8/14/17,EK,184,25,0,0,100,,650,0,1490,103.43,0,2243.43,7/13/17,,2/28/17,12/31/99,,,,DXB,,R,650,0,1490,103.43,0,2243.43,650,0,1490,103.43,0,2243.43,8/14/17,GPS,3.67303
2529963022,2,0700,US,AMERICAS,CHI,LUN,MKX6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/6/17,10/31/17,71234,1,SUN,M,6,S,9/28/17,8/14/17,EK,348,293,0,0,79.27,,588,0,1524,128.62,0,2240.62,7/13/17,,2/28/17,12/31/99,,,,DXB,,M,588,0,1524,128.62,0,2240.62,588,0,1524,128.62,0,2240.62,8/14/17,GPS,3.67303
2530044377,2,0700,US,AMERICAS,NYC,DOH,R1KWFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/7/17,10/31/17,4567,,,M,12,S,9/16/17,8/14/17,EK,155,141,0,0,11.35,,588,0,1545,105.93,0,2238.93,7/13/17,,2/28/17,12/31/99,,,,DXB,,R,588,0,1545,105.93,0,2238.93,588,0,1545,105.93,0,2238.93,8/14/17,GPS,3.67303
2530021271,2,0700,US,AMERICAS,LAX,BKK,RLXEFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,8/16/17,11/20/17,71234,,,M,12,S,9/28/17,8/14/17,EK,14,51,0,0,0.05,,600,0,1537,101.20,0,2238.20,7/13/17,,2/28/17,12/31/99,,,,DXB,,R,600,0,1537,101.20,0,2238.20,600,0,1537,101.20,0,2238.20,8/14/17,GPS,3.67303
2530044715,2,0700,US,AMERICAS,NYC,DUR,R1KXFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/7/17,10/31/17,71234,,,M,12,S,8/24/17,8/14/17,EK,185,210,0,0,28.16,,588,0,1530,115.69,0,2233.69,7/13/17,,2/28/17,12/31/99,,,,DXB,,R,588,0,1530,115.69,0,2233.69,588,0,1530,115.69,0,2233.69,8/14/17,GPS,3.67303
2530000087,2,0700,US,AMERICAS,FLL,SIN,WKXESUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/14/17,8/15/17,71234,D,4,M,12,S,8/14/17,8/14/17,EK,146,2,0,0,72.28,,600,0,1530,102.07,0,2232.07,7/13/17,,2/28/17,12/31/99,,,,DXB,,W,600,0,1530,102.07,0,2232.07,600,0,1530,102.07,0,2232.07,8/14/17,GPS,3.67303
2530126165,2,0700,US,AMERICAS,SFO,TRV,MKW6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/9/17,12/8/17,4567,1,SUN,M,6,S,9/17/17,8/14/17,EK,192,188,0,0,37.21,,650,0,1467,113.52,0,2230.52,7/13/17,,2/28/17,12/31/99,,,,DXB,,M,650,0,1467,113.52,0,2230.52,650,0,1467,113.52,0,2230.52,8/14/17,GPS,3.67303
2530017202,2,0700,US,AMERICAS,HOU,LHE,WKWESUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,6/16/18,8/29/18,4567,D,4,M,12,S,7/22/18,8/14/17,EK,281,367,0,0,31.29,,624,0,1438,158.83,0,2220.83,7/23/17,,2/28/17,12/31/99,,,,DXB,,W,624,0,1438,158.83,0,2220.83,624,0,1438,158.83,0,2220.83,8/14/17,GPS,3.67303
2530014904,2,0700,US,AMERICAS,HOU,DOH,RKWEFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,6/16/17,10/31/17,4567,,,M,12,S,9/14/17,8/14/17,EK,71,86,0,0,11.02,,588,0,1524,101.43,0,2213.43,7/13/17,,2/28/17,12/31/99,,,,DXB,,R,588,0,1524,101.43,0,2213.43,588,0,1524,101.43,0,2213.43,8/14/17,GPS,3.67303
2529962926,2,0700,US,AMERICAS,CHI,LOS,RKXEFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/6/17,10/31/17,71234,,,M,12,S,8/28/17,8/14/17,EK,95,105,0,0,5.05,,588,0,1474,147.12,0,2209.12,7/13/17,,2/28/17,12/31/99,,,,DXB,,R,588,0,1474,147.12,0,2209.12,588,0,1474,147.12,0,2209.12,8/14/17,GPS,3.67303
2529962926,2,0700,US,AMERICAS,CHI,LOS,RKXEFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/6/17,10/31/17,71234,,,M,12,S,9/25/17,8/14/17,EK,95,105,0,0,5.05,,588,0,1474,147.12,0,2209.12,7/13/17,,2/28/17,12/31/99,,,,DXB,,R,588,0,1474,147.12,0,2209.12,588,0,1474,147.12,0,2209.12,8/14/17,GPS,3.67303
2530109004,2,0700,US,AMERICAS,SEA,DAC,MLW6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,8/30/17,11/20/17,4567,1,SUN,M,6,S,8/31/17,8/14/17,EK,98,200,0,0,62.42,,624,0,1413,171.24,0,2208.24,7/13/17,,2/28/17,12/31/99,,,,DXB,,M,624,0,1413,171.24,0,2208.24,624,0,1413,171.24,0,2208.24,8/14/17,GPS,3.67303
2530014174,2,0700,US,AMERICAS,HOU,COK,WKXESUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,6/16/17,12/9/17,71234,D,4,M,12,S,9/25/17,8/14/17,EK,1874,1369,0,0,52.33,,650,0,1472,83.02,0,2205.02,7/13/17,,2/28/17,12/31/99,,,,DXB,,W,650,0,1472,83.02,0,2205.02,650,0,1472,83.02,0,2205.02,8/14/17,GPS,3.67303
2530049944,2,0700,US,AMERICAS,NYC,NBO,WKWESUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/7/17,10/31/17,4567,D,4,M,12,S,9/23/17,8/14/17,EK,1037,897,0,0,18.86,,588,0,1484,131.62,0,2203.62,7/13/17,,2/28/17,12/31/99,,,,DXB,,W,588,0,1484,131.62,0,2203.62,588,0,1484,131.62,0,2203.62,8/14/17,GPS,3.67303
2529944584,2,0700,US,AMERICAS,BOS,LHE,RLXEFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,8/30/17,11/20/17,71234,,,M,12,S,9/6/17,8/14/17,EK,192,212,0,0,35.29,,624,0,1412,163.33,0,2199.33,7/13/17,,2/28/17,12/31/99,,,,DXB,,R,624,0,1412,163.33,0,2199.33,624,0,1412,163.33,0,2199.33,8/14/17,GPS,3.67303
2530039407,2,0700,US,AMERICAS,NYC,ABJ,W1KWSUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/7/17,10/31/17,4567,D,4,M,12,S,9/21/17,8/14/17,EK,1,17,0,0,0.08,,588,0,1437,172.69,0,2197.69,7/13/17,,2/28/17,12/31/99,,,,DXB,,W,588,0,1437,172.69,0,2197.69,588,0,1437,172.69,0,2197.69,8/14/17,GPS,3.67303
2530127789,2,0700,US,AMERICAS,WAS,BKK,RLWEFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,8/16/17,11/20/17,4567,,,M,12,S,9/9/17,8/14/17,EK,1194,966,0,0,18.35,,600,0,1482,105.70,0,2187.70,7/13/17,,2/28/17,12/31/99,,,,DXB,,R,600,0,1482,105.70,0,2187.70,600,0,1482,105.70,0,2187.70,8/14/17,GPS,3.67303
2530015938,2,0700,US,AMERICAS,HOU,HYD,WKWESUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,6/16/17,12/9/17,4567,D,4,M,12,S,8/25/17,8/14/17,EK,1242,1688,0,0,48.4,,650,0,1422,114.23,0,2186.23,7/13/17,,2/28/17,12/31/99,,,,DXB,,W,650,0,1422,114.23,0,2186.23,650,0,1422,114.23,0,2186.23,8/14/17,GPS,3.67303
2530015938,2,0700,US,AMERICAS,HOU,HYD,WKWESUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,6/16/17,12/9/17,4567,D,4,M,12,S,9/2/17,8/14/17,EK,1242,1688,0,0,48.4,,650,0,1422,114.23,0,2186.23,7/13/17,,2/28/17,12/31/99,,,,DXB,,W,650,0,1422,114.23,0,2186.23,650,0,1422,114.23,0,2186.23,8/14/17,GPS,3.67303
2530111526,2,0700,US,AMERICAS,SEA,HYD,WKXESUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/14/17,12/12/17,71234,D,4,M,12,S,9/26/17,8/14/17,EK,1988,2464,0,0,67.67,,650,0,1422,114.23,0,2186.23,7/13/17,,2/28/17,12/31/99,,,,DXB,,W,650,0,1422,114.23,0,2186.23,650,0,1422,114.23,0,2186.23,8/14/17,GPS,3.67303
2530040773,2,0700,US,AMERICAS,NYC,BGW,MKX6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/7/17,10/31/17,71234,1,SUN,M,6,S,9/14/17,8/14/17,EK,146,109,0,0,26.26,,588,0,1474,103.62,20,2185.62,7/13/17,,2/28/17,12/31/99,,,,DXB,,M,588,0,1474,103.62,20,2185.62,588,0,1474,103.62,20,2185.62,8/14/17,GPS,3.67303
2529993535,2,0700,US,AMERICAS,FLL,BEY,RKXEFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/8/17,10/31/17,71234,,,M,12,S,9/20/17,8/14/17,EK,58,0,0,0,71.6,,588,0,1481,111.92,0,2180.92,7/13/17,,2/28/17,12/31/99,,,,DXB,,R,588,0,1481,111.92,0,2180.92,588,0,1481,111.92,0,2180.92,8/14/17,GPS,3.67303
2530025065,2,0700,US,AMERICAS,LAX,KHI,WKWESUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/1/17,8/29/17,4567,D,4,M,12,S,8/27/17,8/14/17,EK,345,309,0,0,39.98,,624,0,1395,158.83,0,2177.83,7/13/17,,2/28/17,12/31/99,,,,DXB,,W,624,0,1395,158.83,0,2177.83,624,0,1395,158.83,0,2177.83,8/14/17,GPS,3.67303
2529971216,2,0700,US,AMERICAS,DFW,COK,WKWESUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,6/17/17,12/9/17,56,D,4,M,12,S,9/8/17,8/14/17,EK,730,709,0,0,22.65,,650,0,1442,83.02,0,2175.02,7/13/17,,2/28/17,12/31/99,,,,DXB,,W,650,0,1442,83.02,0,2175.02,650,0,1442,83.02,0,2175.02,8/14/17,GPS,3.67303
2529959429,2,0700,US,AMERICAS,CHI,DXB,MKW6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/6/17,10/31/17,4567,D,4,M,6,S,9/17/17,8/14/17,EK,1454,968,0,0,38.83,,484,0,1600,90.73,0,2174.73,7/13/17,,2/28/17,12/31/99,,,,DXB,,M,484,0,1600,90.73,0,2174.73,484,0,1600,90.73,0,2174.73,8/14/17,GPS,3.67303
2530050220,2,0700,US,AMERICAS,NYC,PER,BLX6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,8/16/17,11/20/17,71234,1,SUN,M,6,S,8/31/17,8/14/17,EK,48,133,0,0,11.54,,692,0,1319,163.70,0,2174.70,7/13/17,Y,2/28/17,12/31/99,,,,DXB,,B,692,0,1319,163.70,0,2174.70,692,0,1319,163.70,0,2174.70,8/14/17,GPS,3.67303
2529996805,2,0700,US,AMERICAS,FLL,HYD,WKXESUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/8/17,12/7/17,71234,D,4,M,12,S,9/7/17,8/14/17,EK,389,42,0,0,97.49,,650,0,1410,114.23,0,2174.23,7/13/17,,2/28/17,12/31/99,,,,DXB,,W,650,0,1410,114.23,0,2174.23,650,0,1410,114.23,0,2174.23,8/14/17,GPS,3.67303
2529977698,2,0700,US,AMERICAS,DFW,KWI,RKXEFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,6/17/17,10/31/17,71234,,,M,12,S,9/27/17,8/14/17,EK,126,68,0,0,12.63,,588,0,1499,86.74,0,2173.74,7/13/17,,2/28/17,12/31/99,,,,DXB,,R,588,0,1499,86.74,0,2173.74,588,0,1499,86.74,0,2173.74,8/14/17,GPS,3.67303
2529973552,2,0700,US,AMERICAS,DFW,DXB,MKW6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,6/17/17,10/31/17,56,D,4,M,6,S,9/1/17,8/14/17,EK,966,787,0,0,48.81,,484,0,1599,90.73,0,2173.73,7/13/17,,2/28/17,12/31/99,,,,DXB,,M,484,0,1599,90.73,0,2173.73,484,0,1599,90.73,0,2173.73,8/14/17,GPS,3.67303
2530133468,2,0700,US,AMERICAS,WAS,NBO,WKXESUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/5/17,10/31/17,71234,D,4,M,12,S,9/25/17,8/14/17,EK,495,481,0,0,10.18,,588,0,1454,131.62,0,2173.62,7/13/17,,2/28/17,12/31/99,,,,DXB,,W,588,0,1454,131.62,0,2173.62,588,0,1454,131.62,0,2173.62,8/14/17,GPS,3.67303
2529961798,2,0700,US,AMERICAS,CHI,JNB,WKWESUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/6/17,10/31/17,4567,D,4,M,12,S,9/29/17,8/14/17,EK,305,221,0,0,12.41,,588,0,1474,111.19,0,2173.19,7/13/17,,2/28/17,12/31/99,,,,DXB,,W,588,0,1474,111.19,0,2173.19,588,0,1474,111.19,0,2173.19,8/14/17,GPS,3.67303
2530048512,2,0700,US,AMERICAS,NYC,MAA,R1KXFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/7/17,12/7/17,71234,,,M,12,S,9/10/17,8/14/17,EK,3008,3938,0,0,25.8,,650,0,1425,97.68,0,2172.68,7/13/17,,2/28/17,12/31/99,,,,DXB,,R,650,0,1425,97.68,0,2172.68,650,0,1425,97.68,0,2172.68,8/14/17,GPS,3.67303
2529969947,2,0700,US,AMERICAS,DFW,CCU,RKXEFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,6/17/17,12/9/17,71234,,,M,12,S,9/25/17,8/14/17,EK,143,82,0,0,24.44,,650,0,1417,101.56,0,2168.56,7/13/17,,2/28/17,12/31/99,,,,DXB,,R,650,0,1417,101.56,0,2168.56,650,0,1417,101.56,0,2168.56,8/14/17,GPS,3.67303
2530048712,2,0700,US,AMERICAS,NYC,MCT,RKXEFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/7/17,10/31/17,71234,,,M,12,S,9/21/17,8/14/17,EK,90,61,0,0,22.56,,588,0,1465,111.79,0,2164.79,7/13/17,,2/28/17,12/31/99,,,,DXB,,R,588,0,1465,111.79,0,2164.79,588,0,1465,111.79,0,2164.79,8/14/17,GPS,3.67303
2529930959,2,0700,US,AMERICAS,BOS,BOM,RKXEFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/7/17,12/7/17,71234,,,M,12,S,8/30/17,8/14/17,EK,1204,1437,0,0,31.45,,650,0,1410,102.64,0,2162.64,7/13/17,,2/28/17,12/31/99,,,,DXB,,R,650,0,1410,102.64,0,2162.64,650,0,1410,102.64,0,2162.64,8/14/17,GPS,3.67303
2530000090,2,0700,US,AMERICAS,FLL,SIN,WLXESUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,8/16/17,11/20/17,71234,D,4,M,12,S,9/14/17,8/14/17,EK,146,2,0,0,72.28,,600,0,1455,102.07,0,2157.07,7/13/17,,2/28/17,12/31/99,,,,DXB,,W,600,0,1455,102.07,0,2157.07,600,0,1455,102.07,0,2157.07,8/14/17,GPS,3.67303
2530058653,2,0700,US,AMERICAS,ORL,MAA,WKXESUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/14/17,12/7/17,71234,D,4,M,12,S,9/27/17,8/14/17,EK,463,351,0,0,79.15,,650,0,1410,93.18,0,2153.18,7/13/17,,2/28/17,12/31/99,,,,DXB,,W,650,0,1410,93.18,0,2153.18,650,0,1410,93.18,0,2153.18,8/14/17,GPS,3.67303
2530046294,2,0700,US,AMERICAS,NYC,ISB,RLXEFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,8/30/17,11/20/17,71234,,,M,12,S,9/17/17,8/14/17,EK,442,750,0,0,8.75,,624,0,1363,163.33,0,2150.33,7/13/17,,2/28/17,12/31/99,,,,DXB,,R,624,0,1363,163.33,0,2150.33,624,0,1363,163.33,0,2150.33,8/14/17,GPS,3.67303
2529976133,2,0700,US,AMERICAS,DFW,JED,WKXESUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,6/17/18,10/31/18,71234,D,4,M,12,S,7/16/18,8/14/17,EK,196,314,0,0,30.67,,598,0,1424,127.51,0,2149.51,7/17/17,Y,2/28/17,12/31/99,,,,DXB,,W,598,0,1424,127.51,0,2149.51,598,0,1424,127.51,0,2149.51,8/14/17,GPS,3.67303
2530130182,2,0700,US,AMERICAS,WAS,DXB,MKW6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/5/18,10/31/18,4567,D,4,M,6,S,7/29/18,8/14/17,EK,2033,2172,0,0,45.3,,484,0,1569,95.23,0,2148.23,7/30/17,,2/28/17,12/31/99,,,,DXB,,M,484,0,1569,95.23,0,2148.23,484,0,1569,95.23,0,2148.23,8/14/17,GPS,3.67303
2530119942,2,0700,US,AMERICAS,SFO,CCU,MKW6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/9/17,12/8/17,4567,1,SUN,M,6,S,9/14/17,8/14/17,EK,100,192,0,0,7.87,,650,0,1392,106.06,0,2148.06,7/13/17,,2/28/17,12/31/99,,,,DXB,,M,650,0,1392,106.06,0,2148.06,650,0,1392,106.06,0,2148.06,8/14/17,GPS,3.67303
2529998853,2,0700,US,AMERICAS,FLL,MNL,RLXEFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,8/16/17,11/20/17,71234,,,M,12,S,9/25/17,8/14/17,EK,488,5,0,0,43.49,,600,0,1469,77.12,0,2146.12,7/13/17,,2/28/17,12/31/99,,,,DXB,,R,600,0,1469,77.12,0,2146.12,600,0,1469,77.12,0,2146.12,8/14/17,GPS,3.67303
2529978406,2,0700,US,AMERICAS,DFW,LHE,WLXESUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,8/30/17,11/20/17,71234,D,4,M,12,S,9/11/17,8/14/17,EK,98,75,0,0,11.4,,624,0,1363,158.83,0,2145.83,7/13/17,,2/28/17,12/31/99,,,,DXB,,W,624,0,1363,158.83,0,2145.83,624,0,1363,158.83,0,2145.83,8/14/17,GPS,3.67303
2530014083,2,0700,US,AMERICAS,HOU,CMB,WKWESUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,6/16/17,8/29/17,4567,D,4,M,12,S,8/20/17,8/14/17,EK,104,85,0,0,31.42,,624,0,1388,127.12,0,2139.12,7/13/17,,2/28/17,12/31/99,,,,DXB,,W,624,0,1388,127.12,0,2139.12,624,0,1388,127.12,0,2139.12,8/14/17,GPS,3.67303
2529956143,2,0700,US,AMERICAS,CHI,BOM,RKWEFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/6/17,12/9/17,4567,,,M,12,S,9/23/17,8/14/17,EK,889,757,0,0,12.31,,650,0,1390,98.14,0,2138.14,7/13/17,,2/28/17,12/31/99,,,,DXB,,R,650,0,1390,98.14,0,2138.14,650,0,1390,98.14,0,2138.14,8/14/17,GPS,3.67303
2530129892,2,0700,US,AMERICAS,WAS,DOH,RKWEFUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/5/17,10/31/17,4567,,,M,12,S,8/19/17,8/14/17,EK,56,85,0,0,3.98,,588,0,1444,105.93,0,2137.93,7/13/17,,2/28/17,12/31/99,,,,DXB,,R,588,0,1444,105.93,0,2137.93,588,0,1444,105.93,0,2137.93,8/14/17,GPS,3.67303
2530111461,2,0700,US,AMERICAS,SEA,HYD,MKW6SUS1,Y,USD,ADT,2/28/17,12/31/99,2/28/17,12/31/99,7/14/17,12/12/17,4567,1,SUN,M,6,S,8/19/17,8/14/17,EK,1988,2464,0,0,67.67,,650,0,1372,114.23,0,2136.23,7/13/17,,2/28/17,12/31/99,,,,DXB,,M,650,0,1372,114.23,0,2136.23,650,0,1372,114.23,0,2136.23,8/14/17,GPS,3.67303
